data;consumo_giorno;consumo_orario;consumo_orario_diff;consumo_ora_giorno;consumo_cumulato;tmedia;umidita
2018-06-26;1512.5999999999997;[96.6, 102.6, 117.0, 114.6, 120.6, 114.6, 126.0, 124.8, 124.8, 121.8, 123.6, 114.0, 111.6];[-6.0, 6.0, 14.400000000000006, -2.4000000000000057, 6.0, -6.0, 11.400000000000006, -1.2000000000000028, 0.0, -3.0, 1.7999999999999972, -9.599999999999994, -2.4000000000000057];[0.06386354621182072, 0.06783022610075368, 0.0773502578341928, 0.0757635858786196, 0.07973026576755257, 0.0757635858786196, 0.08330027766759224, 0.08250694168980564, 0.08250694168980564, 0.08052360174533917, 0.08171360571201905, 0.07536691788972631, 0.07378024593415312];[0.06386354621182072, 0.1316937723125744, 0.2090440301467672, 0.2848076160253868, 0.3645378817929394, 0.440301467671559, 0.5236017453391513, 0.6061086870289568, 0.6886156287187625, 0.7691392304641016, 0.8508528361761206, 0.9262197540658469, 1.0];23.0;48.0
2018-06-27;1537.8;[100.2, 105.6, 115.2, 114.6, 112.2, 121.8, 124.8, 124.8, 127.8, 130.8, 129.0, 115.8, 115.2];[1.7999999999999972, 5.3999999999999915, 9.600000000000009, -0.6000000000000085, -2.3999999999999915, 9.599999999999994, 3.0, 0.0, 3.0, 3.000000000000014, -1.8000000000000114, -13.200000000000003, -0.5999999999999943];[0.06515801794771753, 0.06866952789699571, 0.07491221225126805, 0.07452204447912603, 0.07296137339055794, 0.07920405774483028, 0.08115489660554039, 0.08115489660554039, 0.08310573546625048, 0.08505657432696061, 0.08388607101053454, 0.07530238002341007, 0.07491221225126805];[0.06515801794771753, 0.13382754584471324, 0.20873975809598128, 0.2832618025751073, 0.3562231759656653, 0.4354272337104955, 0.516582130316036, 0.5977370269215763, 0.6808427623878268, 0.7658993367147874, 0.8497854077253219, 0.9250877877487319, 1.0];24.0;50.0
2018-06-28;1522.2;[96.0, 97.8, 109.2, 118.2, 118.8, 121.2, 122.4, 124.8, 128.4, 130.2, 122.4, 117.0, 115.8];[-0.5999999999999943, 1.7999999999999972, 11.400000000000006, 9.0, 0.5999999999999943, 2.4000000000000057, 1.2000000000000028, 2.3999999999999915, 3.6000000000000085, 1.799999999999983, -7.799999999999983, -5.400000000000006, -1.2000000000000028];[0.06306661411115491, 0.06424911312573905, 0.0717382735514387, 0.07765076862435948, 0.0780449349625542, 0.07962160031533307, 0.08040993299172251, 0.08198659834450138, 0.0843515963736697, 0.08553409538825384, 0.08040993299172251, 0.07686243594797004, 0.07607410327158061];[0.06306661411115491, 0.12731572723689397, 0.19905400078833266, 0.2767047694126921, 0.35474970437524633, 0.43437130469057944, 0.5147812376823019, 0.5967678360268033, 0.6811194324004729, 0.7666535277887269, 0.8470634607804494, 0.9239258967284194, 1.0];24.0;45.0
2018-06-29;1591.2;[102.0, 106.8, 125.4, 117.6, 133.2, 122.4, 118.8, 132.0, 131.4, 134.4, 130.8, 119.4, 117.0];[4.200000000000003, 4.799999999999997, 18.60000000000001, -7.800000000000011, 15.599999999999994, -10.799999999999983, -3.6000000000000085, 13.200000000000003, -0.5999999999999943, 3.0, -3.5999999999999943, -11.400000000000006, -2.4000000000000057];[0.0641025641025641, 0.06711915535444947, 0.07880844645550528, 0.07390648567119155, 0.083710407239819, 0.07692307692307693, 0.0746606334841629, 0.08295625942684766, 0.08257918552036199, 0.08446455505279035, 0.08220211161387632, 0.07503770739064856, 0.07352941176470588];[0.0641025641025641, 0.13122171945701358, 0.21003016591251888, 0.28393665158371045, 0.3676470588235294, 0.4445701357466063, 0.5192307692307692, 0.6021870286576169, 0.6847662141779788, 0.7692307692307692, 0.8514328808446455, 0.9264705882352942, 1.0];28.0;38.0
2018-06-30;1467.0;[105.0, 103.2, 104.4, 118.2, 117.6, 115.2, 112.8, 118.2, 114.0, 114.0, 117.0, 116.4, 111.0];[10.200000000000003, -1.7999999999999972, 1.2000000000000028, 13.799999999999997, -0.6000000000000085, -2.3999999999999915, -2.4000000000000057, 5.400000000000006, -4.200000000000003, 0.0, 3.0, -0.5999999999999943, -5.400000000000006];[0.07157464212678936, 0.0703476482617587, 0.07116564417177915, 0.08057259713701431, 0.08016359918200408, 0.0785276073619632, 0.0768916155419223, 0.08057259713701431, 0.07770961145194274, 0.07770961145194274, 0.07975460122699386, 0.07934560327198364, 0.07566462167689161];[0.07157464212678936, 0.14192229038854806, 0.2130879345603272, 0.2936605316973415, 0.3738241308793456, 0.4523517382413088, 0.5292433537832311, 0.6098159509202454, 0.6875255623721882, 0.7652351738241309, 0.8449897750511247, 0.9243353783231084, 1.0];27.0;48.0
2018-07-01;1489.8;[94.8, 103.8, 108.6, 114.6, 114.0, 113.4, 123.6, 117.6, 115.8, 123.6, 120.0, 118.2, 121.8];[-0.6000000000000085, 9.0, 4.799999999999997, 6.0, -0.5999999999999943, -0.5999999999999943, 10.199999999999989, -6.0, -1.7999999999999972, 7.799999999999997, -3.5999999999999943, -1.7999999999999972, 3.5999999999999943];[0.06363270237615787, 0.06967378171566653, 0.07289569069673782, 0.07692307692307693, 0.07652033830044301, 0.07611759967780911, 0.08296415626258558, 0.07893677003624648, 0.07772855416834475, 0.08296415626258558, 0.08054772452678212, 0.0793395086588804, 0.08175594039468385];[0.06363270237615787, 0.1333064840918244, 0.20620217478856223, 0.2831252517116391, 0.35964559001208213, 0.43576318968989125, 0.5187273459524768, 0.5976641159887234, 0.675392670157068, 0.7583568264196536, 0.8389045509464358, 0.9182440596053162, 1.0];8.0;99.0
2018-07-02;1654.2;[102.0, 108.0, 112.8, 122.4, 123.0, 134.4, 129.6, 142.8, 140.4, 137.4, 141.0, 132.6, 127.8];[-3.5999999999999943, 6.0, 4.799999999999997, 9.600000000000009, 0.5999999999999943, 11.400000000000006, -4.800000000000011, 13.200000000000017, -2.4000000000000057, -3.0, 3.5999999999999943, -8.400000000000006, -4.799999999999997];[0.06166122597025753, 0.06528835690968444, 0.06819006166122597, 0.07399347116430903, 0.07435618425825172, 0.08124773304316286, 0.07834602829162132, 0.08632571635836055, 0.08487486398258977, 0.08306129851287632, 0.08523757707653246, 0.08015959376133477, 0.07725788900979325];[0.06166122597025753, 0.12694958287994196, 0.19513964454116794, 0.269133115705477, 0.34348929996372873, 0.42473703300689153, 0.5030830612985129, 0.5894087776568734, 0.6742836416394632, 0.7573449401523396, 0.842582517228872, 0.9227421109902068, 1.0];5.0;86.0
2018-07-03;1746.6;[107.4, 123.0, 124.8, 136.8, 138.0, 129.6, 141.0, 141.6, 145.2, 138.6, 153.6, 134.4, 132.6];[-18.0, 15.599999999999994, 1.7999999999999972, 12.000000000000014, 1.1999999999999886, -8.400000000000006, 11.400000000000006, 0.5999999999999943, 3.5999999999999943, -6.599999999999994, 15.0, -19.19999999999999, -1.8000000000000114];[0.061490896599106844, 0.07042253521126761, 0.07145310889728616, 0.07832360013740984, 0.07901064926142219, 0.07420130539333562, 0.08072827207145311, 0.08107179663345929, 0.0831329440054964, 0.07935417382342838, 0.08794228787358296, 0.0769495018893851, 0.07591892820336654];[0.061490896599106844, 0.13191343181037446, 0.2033665407076606, 0.28169014084507044, 0.36070079010649264, 0.4349020954998283, 0.5156303675712813, 0.5967021642047406, 0.6798351082102371, 0.7591892820336654, 0.8471315699072484, 0.9240810717966335, 1.0];6.0;94.0
2018-07-04;1682.4;[114.6, 121.2, 119.4, 121.2, 126.6, 136.8, 136.8, 134.4, 135.0, 143.4, 141.0, 125.4, 126.6];[0.5999999999999943, 6.6000000000000085, -1.7999999999999972, 1.7999999999999972, 5.3999999999999915, 10.200000000000017, 0.0, -2.4000000000000057, 0.5999999999999943, 8.400000000000006, -2.4000000000000057, -15.599999999999994, 1.1999999999999886];[0.0681169757489301, 0.07203994293865906, 0.0709700427960057, 0.07203994293865906, 0.07524964336661912, 0.08131241084165478, 0.08131241084165478, 0.07988587731811697, 0.08024251069900142, 0.08523537803138373, 0.08380884450784593, 0.07453637660485021, 0.07524964336661912];[0.0681169757489301, 0.14015691868758914, 0.2111269614835949, 0.28316690442225395, 0.358416547788873, 0.43972895863052774, 0.5210413694721825, 0.6009272467902995, 0.681169757489301, 0.7664051355206848, 0.8502139800285307, 0.9247503566333809, 1.0];15.0;67.0
2018-07-05;1582.1999999999998;[101.4, 111.0, 111.6, 115.2, 123.6, 122.4, 117.6, 130.8, 138.0, 142.8, 136.8, 121.8, 109.2];[-0.5999999999999943, 9.599999999999994, 0.5999999999999943, 3.6000000000000085, 8.399999999999991, -1.1999999999999886, -4.800000000000011, 13.200000000000017, 7.199999999999989, 4.800000000000011, -6.0, -15.000000000000014, -12.599999999999994];[0.0640879787637467, 0.07015547971179371, 0.07053469852104664, 0.07281001137656429, 0.07811907470610543, 0.07736063708759956, 0.07432688661357603, 0.08266970041714071, 0.08722032612817597, 0.09025407660219949, 0.0864618885096701, 0.07698141827834662, 0.0690178232840349];[0.0640879787637467, 0.1342434584755404, 0.20477815699658705, 0.2775881683731513, 0.3557072430792567, 0.43306788016685627, 0.5073947667804324, 0.590064467197573, 0.677284793325749, 0.7675388699279484, 0.8540007584376185, 0.9309821767159651, 1.0];20.0;66.0
2018-07-06;1595.3999999999999;[96.0, 108.0, 114.6, 122.4, 127.2, 121.8, 123.0, 134.4, 136.2, 135.6, 134.4, 129.6, 112.2];[-5.400000000000006, 12.0, 6.599999999999994, 7.800000000000011, 4.799999999999997, -5.400000000000006, 1.2000000000000028, 11.400000000000006, 1.799999999999983, -0.5999999999999943, -1.1999999999999886, -4.800000000000011, -17.39999999999999];[0.06017299736743137, 0.0676946220383603, 0.0718315156073712, 0.076720571643475, 0.07972922151184657, 0.07634449040992855, 0.07709665287702144, 0.08424219631440392, 0.08537044001504325, 0.0849943587814968, 0.08424219631440392, 0.08123354644603234, 0.07032719067318542];[0.06017299736743137, 0.12786761940579167, 0.1996991350131629, 0.27641970665663784, 0.3561489281684844, 0.43249341857841295, 0.5095900714554344, 0.5938322677698383, 0.6792027077848816, 0.7641970665663783, 0.8484392628807823, 0.9296728093268145, 1.0];23.0;61.0
2018-07-07;1231.8;[89.4, 96.6, 91.8, 91.8, 92.4, 93.0, 96.0, 94.8, 96.6, 94.2, 98.4, 99.0, 97.8];[-9.599999999999994, 7.199999999999989, -4.799999999999997, 0.0, 0.6000000000000085, 0.5999999999999943, 3.0, -1.2000000000000028, 1.7999999999999972, -2.3999999999999915, 4.200000000000003, 0.5999999999999943, -1.2000000000000028];[0.07257671699951292, 0.0784218217243059, 0.07452508524111057, 0.07452508524111057, 0.07501217730151, 0.0754992693619094, 0.07793472966390648, 0.07696054554310765, 0.0784218217243059, 0.07647345348270823, 0.07988309790550414, 0.08037018996590356, 0.07939600584510473];[0.07257671699951292, 0.1509985387238188, 0.2255236239649294, 0.30004870920604, 0.37506088650754993, 0.45056015586945936, 0.5284948855333659, 0.6054554310764735, 0.6838772528007794, 0.7603507062834877, 0.8402338041889917, 0.9206039941548954, 1.0];26.0;64.0
2018-07-08;1219.2;[90.6, 93.0, 93.6, 92.4, 91.2, 92.4, 93.0, 94.8, 94.8, 95.4, 97.8, 94.2, 96.0];[1.1999999999999886, 2.4000000000000057, 0.5999999999999943, -1.1999999999999886, -1.2000000000000028, 1.2000000000000028, 0.5999999999999943, 1.7999999999999972, 0.0, 0.6000000000000085, 2.3999999999999915, -3.5999999999999943, 1.7999999999999972];[0.07431102362204724, 0.07627952755905512, 0.07677165354330708, 0.07578740157480315, 0.07480314960629922, 0.07578740157480315, 0.07627952755905512, 0.07775590551181102, 0.07775590551181102, 0.07824803149606299, 0.08021653543307086, 0.07726377952755906, 0.07874015748031496];[0.07431102362204724, 0.15059055118110234, 0.22736220472440943, 0.3031496062992126, 0.3779527559055118, 0.453740157480315, 0.5300196850393701, 0.6077755905511811, 0.685531496062992, 0.763779527559055, 0.8439960629921259, 0.9212598425196851, 1.0];28.0;56.0
2018-07-09;1620.0;[97.2, 97.8, 107.4, 135.6, 130.8, 129.0, 132.0, 132.0, 144.0, 141.0, 136.8, 128.4, 108.0];[-0.5999999999999943, 0.5999999999999943, 9.600000000000009, 28.19999999999999, -4.799999999999983, -1.8000000000000114, 3.0, 0.0, 12.0, -3.0, -4.199999999999989, -8.400000000000006, -20.400000000000006];[0.060000000000000005, 0.060370370370370366, 0.0662962962962963, 0.0837037037037037, 0.08074074074074075, 0.07962962962962963, 0.08148148148148149, 0.08148148148148149, 0.08888888888888889, 0.08703703703703704, 0.08444444444444445, 0.07925925925925927, 0.06666666666666667];[0.060000000000000005, 0.12037037037037036, 0.18666666666666665, 0.27037037037037037, 0.3511111111111111, 0.4307407407407407, 0.5122222222222222, 0.5937037037037036, 0.6825925925925925, 0.7696296296296296, 0.854074074074074, 0.9333333333333333, 1.0];21.0;78.0
2018-07-10;1641.5999999999997;[109.2, 115.8, 115.8, 119.4, 131.4, 131.4, 132.6, 139.2, 139.8, 139.2, 129.6, 126.6, 111.6];[-6.599999999999994, 6.599999999999994, 0.0, 3.6000000000000085, 12.0, 0.0, 1.1999999999999886, 6.599999999999994, 0.6000000000000227, -0.6000000000000227, -9.599999999999994, -3.0, -15.0];[0.06652046783625733, 0.07054093567251463, 0.07054093567251463, 0.07273391812865498, 0.08004385964912282, 0.08004385964912282, 0.0807748538011696, 0.08479532163742691, 0.08516081871345031, 0.08479532163742691, 0.07894736842105264, 0.07711988304093569, 0.06798245614035088];[0.06652046783625733, 0.13706140350877197, 0.2076023391812866, 0.2803362573099416, 0.3603801169590644, 0.4404239766081872, 0.5211988304093569, 0.6059941520467838, 0.691154970760234, 0.7759502923976609, 0.8548976608187135, 0.9320175438596492, 1.0];16.0;82.0
2018-07-11;1541.9999999999998;[108.6, 111.6, 108.6, 123.0, 113.4, 119.4, 113.4, 116.4, 126.0, 133.2, 133.2, 117.6, 117.6];[-7.800000000000011, 3.0, -3.0, 14.400000000000006, -9.599999999999994, 6.0, -6.0, 3.0, 9.599999999999994, 7.199999999999989, 0.0, -15.599999999999994, 0.0];[0.07042801556420235, 0.07237354085603113, 0.07042801556420235, 0.07976653696498055, 0.07354085603112842, 0.07743190661478601, 0.07354085603112842, 0.07548638132295721, 0.08171206225680935, 0.08638132295719846, 0.08638132295719846, 0.07626459143968872, 0.07626459143968872];[0.07042801556420235, 0.14280155642023348, 0.2132295719844358, 0.29299610894941636, 0.3665369649805448, 0.44396887159533077, 0.5175097276264592, 0.5929961089494163, 0.6747081712062257, 0.7610894941634242, 0.8474708171206227, 0.9237354085603113, 1.0];15.0;90.0
2018-07-12;1604.4;[111.6, 112.8, 117.6, 120.0, 129.6, 125.4, 118.2, 134.4, 132.0, 131.4, 135.0, 114.0, 122.4];[5.3999999999999915, 1.2000000000000028, 4.799999999999997, 2.4000000000000057, 9.599999999999994, -4.199999999999989, -7.200000000000003, 16.200000000000003, -2.4000000000000057, -0.5999999999999943, 3.5999999999999943, -21.0, 8.400000000000006];[0.06955871353777113, 0.07030665669409124, 0.07329842931937172, 0.07479431563201196, 0.08077786088257291, 0.0781600598354525, 0.07367240089753178, 0.08376963350785341, 0.08227374719521316, 0.0818997756170531, 0.08414360508601346, 0.07105459985041136, 0.0762902019446522];[0.06955871353777113, 0.13986537023186235, 0.2131637995512341, 0.28795811518324604, 0.368735976065819, 0.44689603590127147, 0.5205684367988033, 0.6043380703066566, 0.6866118175018697, 0.7685115931189229, 0.8526551982049364, 0.9237097980553477, 1.0];5.0;100.0
2018-07-13;1641.6000000000001;[122.4, 109.2, 116.4, 107.4, 127.2, 132.0, 118.8, 134.4, 142.2, 136.2, 140.4, 129.6, 125.4];[9.0, -13.200000000000003, 7.200000000000003, -9.0, 19.799999999999997, 4.799999999999997, -13.200000000000003, 15.600000000000009, 7.799999999999983, -6.0, 4.200000000000017, -10.800000000000011, -4.199999999999989];[0.07456140350877193, 0.0665204678362573, 0.07090643274853801, 0.06542397660818713, 0.07748538011695906, 0.0804093567251462, 0.07236842105263157, 0.08187134502923976, 0.08662280701754385, 0.08296783625730993, 0.08552631578947369, 0.07894736842105263, 0.07638888888888888];[0.07456140350877193, 0.14108187134502925, 0.21198830409356723, 0.27741228070175433, 0.35489766081871343, 0.43530701754385964, 0.5076754385964912, 0.5895467836257309, 0.6761695906432748, 0.7591374269005847, 0.8446637426900585, 0.923611111111111, 1.0];26.0;67.0
2018-07-14;1549.8000000000002;[107.4, 114.6, 114.6, 118.8, 126.0, 123.0, 110.4, 123.6, 129.6, 127.2, 119.4, 114.0, 121.2];[-4.799999999999997, 7.199999999999989, 0.0, 4.200000000000003, 7.200000000000003, -3.0, -12.599999999999994, 13.199999999999989, 6.0, -2.3999999999999915, -7.799999999999997, -5.400000000000006, 7.200000000000003];[0.06929926442121563, 0.07394502516453735, 0.07394502516453735, 0.07665505226480836, 0.08130081300813007, 0.07936507936507936, 0.07123499806426635, 0.0797522260936895, 0.08362369337979093, 0.08207510646535036, 0.0770421989934185, 0.0735578784359272, 0.07820363917924893];[0.06929926442121563, 0.14324428958575297, 0.21718931475029035, 0.2938443670150987, 0.37514518002322883, 0.4545102593883082, 0.5257452574525745, 0.605497483546264, 0.6891211769260549, 0.7711962833914053, 0.8482384823848238, 0.921796360820751, 1.0];27.0;65.0
2018-07-15;1485.0;[99.6, 105.0, 108.0, 113.4, 114.0, 114.6, 109.8, 116.4, 118.8, 124.2, 124.8, 122.4, 114.0];[-1.2000000000000028, 5.400000000000006, 3.0, 5.400000000000006, 0.5999999999999943, 0.5999999999999943, -4.799999999999997, 6.6000000000000085, 2.3999999999999915, 5.400000000000006, 0.5999999999999943, -2.3999999999999915, -8.400000000000006];[0.06707070707070707, 0.0707070707070707, 0.07272727272727272, 0.07636363636363637, 0.07676767676767676, 0.07717171717171717, 0.07393939393939394, 0.07838383838383839, 0.08, 0.08363636363636363, 0.08404040404040404, 0.08242424242424243, 0.07676767676767676];[0.06707070707070707, 0.13777777777777778, 0.21050505050505053, 0.2868686868686869, 0.36363636363636365, 0.4408080808080808, 0.5147474747474747, 0.5931313131313131, 0.673131313131313, 0.7567676767676768, 0.8408080808080808, 0.9232323232323232, 1.0];26.0;69.0
2018-07-16;1570.2;[106.2, 109.2, 122.4, 121.2, 127.2, 127.2, 129.0, 130.8, 133.8, 133.8, 118.2, 103.2, 108.0];[0.6000000000000085, 3.0, 13.200000000000003, -1.2000000000000028, 6.0, 0.0, 1.7999999999999972, 1.8000000000000114, 3.0, 0.0, -15.600000000000009, -15.0, 4.799999999999997];[0.06763469621704242, 0.06954528085594192, 0.07795185326709973, 0.07718761941153993, 0.08100878868933893, 0.08100878868933893, 0.08215513947267863, 0.08330149025601835, 0.08521207489491785, 0.08521207489491785, 0.07527703477264043, 0.06572411157814291, 0.06878104700038211];[0.06763469621704242, 0.13717997707298432, 0.21513183034008407, 0.292319449751624, 0.37332823844096297, 0.45433702713030194, 0.5364921666029806, 0.6197936568589989, 0.7050057317539167, 0.7902178066488345, 0.8654948414214749, 0.9312189529996179, 1.0];23.0;74.0
2018-07-17;1691.3999999999996;[105.6, 115.8, 116.4, 123.6, 131.4, 131.4, 133.8, 141.6, 142.2, 144.6, 148.8, 132.6, 123.6];[-4.200000000000003, 10.200000000000003, 0.6000000000000085, 7.199999999999989, 7.800000000000011, 0.0, 2.4000000000000057, 7.799999999999983, 0.5999999999999943, 2.4000000000000057, 4.200000000000017, -16.200000000000017, -9.0];[0.06243348705214616, 0.06846399432422846, 0.06881873004611566, 0.07307555870876198, 0.07768712309329552, 0.07768712309329552, 0.0791060659808443, 0.08371763036537781, 0.084072366087265, 0.08549130897481377, 0.08797445902802414, 0.0783965945370699, 0.07307555870876198];[0.06243348705214616, 0.1308974813763746, 0.19971621142249027, 0.2727917701312523, 0.3504788932245478, 0.42816601631784323, 0.5072720822986876, 0.5909897126640654, 0.6750620787513304, 0.7605533877261441, 0.8485278467541683, 0.9269244412912381, 1.0];26.0;63.0
2018-07-18;1718.3999999999996;[102.0, 105.6, 123.6, 137.4, 137.4, 138.0, 138.6, 144.0, 139.8, 144.6, 144.6, 133.8, 129.0];[0.0, 3.5999999999999943, 18.0, 13.800000000000011, 0.0, 0.5999999999999943, 0.5999999999999943, 5.400000000000006, -4.199999999999989, 4.799999999999983, 0.0, -10.799999999999983, -4.800000000000011];[0.059357541899441355, 0.06145251396648046, 0.07192737430167599, 0.07995810055865923, 0.07995810055865923, 0.08030726256983242, 0.0806564245810056, 0.08379888268156427, 0.08135474860335198, 0.08414804469273744, 0.08414804469273744, 0.07786312849162014, 0.07506983240223465];[0.059357541899441355, 0.1208100558659218, 0.1927374301675978, 0.2726955307262571, 0.3526536312849163, 0.4329608938547487, 0.5136173184357543, 0.5974162011173185, 0.6787709497206704, 0.7629189944134078, 0.8470670391061452, 0.9249301675977654, 1.0];28.0;51.0
2018-07-19;1735.1999999999998;[99.6, 111.6, 127.2, 129.0, 141.0, 141.0, 135.6, 141.0, 144.6, 145.2, 141.0, 144.6, 133.8];[-9.0, 12.0, 15.600000000000009, 1.7999999999999972, 12.0, 0.0, -5.400000000000006, 5.400000000000006, 3.5999999999999943, 0.5999999999999943, -4.199999999999989, 3.5999999999999943, -10.799999999999983];[0.057399723374827114, 0.06431535269709544, 0.07330567081604426, 0.07434301521438452, 0.08125864453665284, 0.08125864453665284, 0.07814661134163209, 0.08125864453665284, 0.08333333333333334, 0.08367911479944676, 0.08125864453665284, 0.08333333333333334, 0.07710926694329186];[0.057399723374827114, 0.12171507607192256, 0.1950207468879668, 0.26936376210235136, 0.3506224066390042, 0.431881051175657, 0.5100276625172891, 0.5912863070539419, 0.6746196403872753, 0.7582987551867221, 0.8395573997233748, 0.9228907330567082, 1.0];27.0;51.0
2018-07-20;1763.4;[124.2, 118.2, 131.4, 138.6, 139.2, 144.6, 147.6, 142.8, 140.4, 140.4, 138.0, 132.6, 125.4];[-4.799999999999997, -6.0, 13.200000000000003, 7.199999999999989, 0.5999999999999943, 5.400000000000006, 3.0, -4.799999999999983, -2.4000000000000057, 0.0, -2.4000000000000057, -5.400000000000006, -7.199999999999989];[0.07043211976862879, 0.06702960190541, 0.07451514120449132, 0.07859816264035385, 0.07893841442667573, 0.08200068050357263, 0.08370193943518203, 0.08097992514460702, 0.0796189179993195, 0.0796189179993195, 0.07825791085403198, 0.07519564477713507, 0.07111262334127254];[0.07043211976862879, 0.13746172167403878, 0.2119768628785301, 0.2905750255188839, 0.36951343994555963, 0.4515141204491323, 0.5352160598843143, 0.6161959850289214, 0.6958149030282409, 0.7754338210275604, 0.8536917318815924, 0.9288873766587274, 1.0];27.0;65.0
2018-07-21;1339.8;[100.2, 112.8, 99.6, 102.0, 100.8, 103.8, 99.6, 100.8, 103.2, 104.4, 105.0, 103.8, 103.8];[0.6000000000000085, 12.599999999999994, -13.200000000000003, 2.4000000000000057, -1.2000000000000028, 3.0, -4.200000000000003, 1.2000000000000028, 2.4000000000000057, 1.2000000000000028, 0.5999999999999943, -1.2000000000000028, 0.0];[0.07478728168383342, 0.08419167039856695, 0.07433945364979848, 0.0761307657859382, 0.07523510971786834, 0.077474249888043, 0.07433945364979848, 0.07523510971786834, 0.07702642185400807, 0.07792207792207793, 0.07836990595611286, 0.077474249888043, 0.077474249888043];[0.07478728168383342, 0.15897895208240037, 0.23331840573219886, 0.30944917151813706, 0.38468428123600534, 0.4621585311240483, 0.5364979847738468, 0.6117330944917151, 0.6887595163457232, 0.7666815942678012, 0.8450515002239141, 0.922525750111957, 1.0];21.0;83.0
2018-07-22;1357.8000000000002;[91.8, 97.2, 99.0, 95.4, 107.4, 102.6, 109.8, 103.8, 114.0, 115.8, 113.4, 110.4, 97.2];[0.0, 5.400000000000006, 1.7999999999999972, -3.5999999999999943, 12.0, -4.800000000000011, 7.200000000000003, -6.0, 10.200000000000003, 1.7999999999999972, -2.3999999999999915, -3.0, -13.200000000000003];[0.06760936809544851, 0.07158638974812195, 0.07291206363234644, 0.07026071586389748, 0.07909854175872735, 0.0755634114007954, 0.08086610693769332, 0.07644719399027838, 0.08395934600088377, 0.08528501988510825, 0.08351745470614229, 0.08130799823243481, 0.07158638974812195];[0.06760936809544851, 0.13919575784357047, 0.2121078214759169, 0.2823685373398144, 0.3614670790985417, 0.43703049049933707, 0.5178965974370304, 0.5943437914273088, 0.6783031374281925, 0.7635881573133008, 0.8471056120194431, 0.928413610251878, 1.0];24.0;71.0
2018-07-23;1649.4000000000003;[104.4, 111.0, 113.4, 125.4, 126.6, 127.2, 133.8, 136.8, 135.6, 136.2, 142.2, 128.4, 128.4];[1.8000000000000114, 6.599999999999994, 2.4000000000000057, 12.0, 1.1999999999999886, 0.6000000000000085, 6.6000000000000085, 3.0, -1.200000000000017, 0.5999999999999943, 6.0, -13.799999999999983, 0.0];[0.06329574390687522, 0.06729719898144779, 0.06875227355401964, 0.07602764641687886, 0.07675518370316477, 0.07711895234630774, 0.08112040742088031, 0.08293925063659512, 0.08221171335030919, 0.08257548199345215, 0.08621316842488175, 0.07784648963259366, 0.07784648963259366];[0.06329574390687522, 0.13059294288832302, 0.19934521644234263, 0.2753728628592215, 0.3521280465623863, 0.42924699890869406, 0.5103674063295744, 0.5933066569661695, 0.6755183703164787, 0.7580938523099308, 0.8443070207348126, 0.9221535103674063, 1.0];25.0;67.0
2018-07-24;1723.2000000000003;[113.4, 116.4, 127.2, 137.4, 138.6, 135.0, 141.6, 139.2, 143.4, 136.2, 139.2, 131.4, 124.2];[4.200000000000003, 3.0, 10.799999999999997, 10.200000000000003, 1.1999999999999886, -3.5999999999999943, 6.599999999999994, -2.4000000000000057, 4.200000000000017, -7.200000000000017, 3.0, -7.799999999999983, -7.200000000000003];[0.06580779944289693, 0.06754874651810584, 0.07381615598885793, 0.07973537604456823, 0.08043175487465179, 0.0783426183844011, 0.0821727019498607, 0.08077994428969357, 0.08321727019498606, 0.07903899721448467, 0.08077994428969357, 0.0762534818941504, 0.07207520891364902];[0.06580779944289693, 0.13335654596100277, 0.2071727019498607, 0.2869080779944289, 0.36733983286908073, 0.4456824512534818, 0.5278551532033425, 0.6086350974930361, 0.6918523676880222, 0.7708913649025069, 0.8516713091922005, 0.927924791086351, 1.0];27.0;61.0
2018-07-25;1798.1999999999998;[118.8, 121.2, 119.4, 136.8, 141.6, 141.0, 145.2, 150.6, 147.6, 150.6, 157.2, 134.4, 133.8];[6.0, 2.4000000000000057, -1.7999999999999972, 17.400000000000006, 4.799999999999983, -0.5999999999999943, 4.199999999999989, 5.400000000000006, -3.0, 3.0, 6.599999999999994, -22.799999999999983, -0.5999999999999943];[0.06606606606606608, 0.06740073406740074, 0.06639973306639975, 0.0760760760760761, 0.07874541207874541, 0.07841174507841175, 0.08074741408074741, 0.08375041708375042, 0.08208208208208209, 0.08375041708375042, 0.08742075408742075, 0.07474140807474142, 0.07440774107440776];[0.06606606606606608, 0.13346680013346682, 0.19986653319986655, 0.2759426092759426, 0.354688021354688, 0.4330997664330998, 0.5138471805138473, 0.5975975975975976, 0.6796796796796797, 0.76343009676343, 0.8508508508508508, 0.9255922589255923, 1.0];27.0;60.0
